id,tier,handed,core,enchant,is_artefact_component,is_final_item,requires_artefact,offhand_family
T5_2H_BOW@2,5,2H,BOW,2,False,True,False,
T5_2H_BOW@3,5,2H,BOW,3,False,True,False,
T5_2H_BOW@4,5,2H,BOW,4,False,True,False,
T6_2H_BOW,6,2H,BOW,0,False,True,False,
T6_2H_BOW@1,6,2H,BOW,1,False,True,False,
T6_2H_BOW@2,6,2H,BOW,2,False,True,False,
T6_2H_BOW@3,6,2H,BOW,3,False,True,False,
T6_2H_BOW@4,6,2H,BOW,4,False,True,False,
T7_2H_BOW,7,2H,BOW,0,False,True,False,
T7_2H_BOW@1,7,2H,BOW,1,False,True,False,
T7_2H_BOW@2,7,2H,BOW,2,False,True,False,
T7_2H_BOW@3,7,2H,BOW,3,False,True,False,
T7_2H_BOW@4,7,2H,BOW,4,False,True,False,
T8_2H_BOW,8,2H,BOW,0,False,True,False,
T8_2H_BOW@1,8,2H,BOW,1,False,True,False,
T8_2H_BOW@2,8,2H,BOW,2,False,True,False,
T8_2H_BOW@3,8,2H,BOW,3,False,True,False,
T8_2H_BOW@4,8,2H,BOW,4,False,True,False,
T4_2H_WARBOW,4,2H,WARBOW,0,False,True,False,
T4_2H_WARBOW@1,4,2H,WARBOW,1,False,True,False,
T4_2H_WARBOW@2,4,2H,WARBOW,2,False,True,False,
T4_2H_WARBOW@3,4,2H,WARBOW,3,False,True,False,
T4_2H_WARBOW@4,4,2H,WARBOW,4,False,True,False,
T5_2H_WARBOW,5,2H,WARBOW,0,False,True,False,
T5_2H_WARBOW@1,5,2H,WARBOW,1,False,True,False,
T5_2H_WARBOW@2,5,2H,WARBOW,2,False,True,False,
T5_2H_WARBOW@3,5,2H,WARBOW,3,False,True,False,
T5_2H_WARBOW@4,5,2H,WARBOW,4,False,True,False,
T6_2H_WARBOW,6,2H,WARBOW,0,False,True,False,
T6_2H_WARBOW@1,6,2H,WARBOW,1,False,True,False,
T6_2H_WARBOW@2,6,2H,WARBOW,2,False,True,False,
T6_2H_WARBOW@3,6,2H,WARBOW,3,False,True,False,
T6_2H_WARBOW@4,6,2H,WARBOW,4,False,True,False,
T7_2H_WARBOW,7,2H,WARBOW,0,False,True,False,
T7_2H_WARBOW@1,7,2H,WARBOW,1,False,True,False,
T7_2H_WARBOW@2,7,2H,WARBOW,2,False,True,False,
T7_2H_WARBOW@3,7,2H,WARBOW,3,False,True,False,
T7_2H_WARBOW@4,7,2H,WARBOW,4,False,True,False,
T8_2H_WARBOW,8,2H,WARBOW,0,False,True,False,
T8_2H_WARBOW@1,8,2H,WARBOW,1,False,True,False,
T8_2H_WARBOW@2,8,2H,WARBOW,2,False,True,False,
T8_2H_WARBOW@3,8,2H,WARBOW,3,False,True,False,
T8_2H_WARBOW@4,8,2H,WARBOW,4,False,True,False,
T4_2H_LONGBOW,4,2H,LONGBOW,0,False,True,False,
T4_2H_LONGBOW@1,4,2H,LONGBOW,1,False,True,False,
T4_2H_LONGBOW@2,4,2H,LONGBOW,2,False,True,False,
T4_2H_LONGBOW@3,4,2H,LONGBOW,3,False,True,False,
T4_2H_LONGBOW@4,4,2H,LONGBOW,4,False,True,False,
T5_2H_LONGBOW,5,2H,LONGBOW,0,False,True,False,
T5_2H_LONGBOW@1,5,2H,LONGBOW,1,False,True,False,
T5_2H_LONGBOW@2,5,2H,LONGBOW,2,False,True,False,
T5_2H_LONGBOW@3,5,2H,LONGBOW,3,False,True,False,
T5_2H_LONGBOW@4,5,2H,LONGBOW,4,False,True,False,
T6_2H_LONGBOW,6,2H,LONGBOW,0,False,True,False,
T6_2H_LONGBOW@1,6,2H,LONGBOW,1,False,True,False,
T6_2H_LONGBOW@2,6,2H,LONGBOW,2,False,True,False,
T6_2H_LONGBOW@3,6,2H,LONGBOW,3,False,True,False,
T6_2H_LONGBOW@4,6,2H,LONGBOW,4,False,True,False,
T7_2H_LONGBOW,7,2H,LONGBOW,0,False,True,False,
T7_2H_LONGBOW@1,7,2H,LONGBOW,1,False,True,False,
T7_2H_LONGBOW@2,7,2H,LONGBOW,2,False,True,False,
T7_2H_LONGBOW@3,7,2H,LONGBOW,3,False,True,False,
T7_2H_LONGBOW@4,7,2H,LONGBOW,4,False,True,False,
T8_2H_LONGBOW,8,2H,LONGBOW,0,False,True,False,
T8_2H_LONGBOW@1,8,2H,LONGBOW,1,False,True,False,
T8_2H_LONGBOW@2,8,2H,LONGBOW,2,False,True,False,
T8_2H_LONGBOW@3,8,2H,LONGBOW,3,False,True,False,
T8_2H_LONGBOW@4,8,2H,LONGBOW,4,False,True,False,
T4_2H_LONGBOW_UNDEAD,4,2H,LONGBOW_UNDEAD,0,False,True,True,
T4_2H_LONGBOW_UNDEAD@1,4,2H,LONGBOW_UNDEAD,1,False,True,True,
T4_2H_LONGBOW_UNDEAD@2,4,2H,LONGBOW_UNDEAD,2,False,True,True,
T4_2H_LONGBOW_UNDEAD@3,4,2H,LONGBOW_UNDEAD,3,False,True,True,
T4_2H_LONGBOW_UNDEAD@4,4,2H,LONGBOW_UNDEAD,4,False,True,True,
T5_2H_LONGBOW_UNDEAD,5,2H,LONGBOW_UNDEAD,0,False,True,True,
T5_2H_LONGBOW_UNDEAD@1,5,2H,LONGBOW_UNDEAD,1,False,True,True,
T5_2H_LONGBOW_UNDEAD@2,5,2H,LONGBOW_UNDEAD,2,False,True,True,
T5_2H_LONGBOW_UNDEAD@3,5,2H,LONGBOW_UNDEAD,3,False,True,True,
T5_2H_LONGBOW_UNDEAD@4,5,2H,LONGBOW_UNDEAD,4,False,True,True,
T6_2H_LONGBOW_UNDEAD,6,2H,LONGBOW_UNDEAD,0,False,True,True,
T6_2H_LONGBOW_UNDEAD@1,6,2H,LONGBOW_UNDEAD,1,False,True,True,
T6_2H_LONGBOW_UNDEAD@2,6,2H,LONGBOW_UNDEAD,2,False,True,True,
T6_2H_LONGBOW_UNDEAD@3,6,2H,LONGBOW_UNDEAD,3,False,True,True,
T6_2H_LONGBOW_UNDEAD@4,6,2H,LONGBOW_UNDEAD,4,False,True,True,
T7_2H_LONGBOW_UNDEAD,7,2H,LONGBOW_UNDEAD,0,False,True,True,
T7_2H_LONGBOW_UNDEAD@1,7,2H,LONGBOW_UNDEAD,1,False,True,True,
T7_2H_LONGBOW_UNDEAD@2,7,2H,LONGBOW_UNDEAD,2,False,True,True,
T7_2H_LONGBOW_UNDEAD@3,7,2H,LONGBOW_UNDEAD,3,False,True,True,
T7_2H_LONGBOW_UNDEAD@4,7,2H,LONGBOW_UNDEAD,4,False,True,True,
T8_2H_LONGBOW_UNDEAD,8,2H,LONGBOW_UNDEAD,0,False,True,True,
T8_2H_LONGBOW_UNDEAD@1,8,2H,LONGBOW_UNDEAD,1,False,True,True,
T8_2H_LONGBOW_UNDEAD@2,8,2H,LONGBOW_UNDEAD,2,False,True,True,
T8_2H_LONGBOW_UNDEAD@3,8,2H,LONGBOW_UNDEAD,3,False,True,True,
T8_2H_LONGBOW_UNDEAD@4,8,2H,LONGBOW_UNDEAD,4,False,True,True,
T4_2H_BOW_HELL,4,2H,BOW_HELL,0,False,True,True,
T4_2H_BOW_HELL@1,4,2H,BOW_HELL,1,False,True,True,
T4_2H_BOW_HELL@2,4,2H,BOW_HELL,2,False,True,True,
T4_2H_BOW_HELL@3,4,2H,BOW_HELL,3,False,True,True,
T4_2H_BOW_HELL@4,4,2H,BOW_HELL,4,False,True,True,
T5_2H_BOW_HELL,5,2H,BOW_HELL,0,False,True,True,
T5_2H_BOW_HELL@1,5,2H,BOW_HELL,1,False,True,True,
T5_2H_BOW_HELL@2,5,2H,BOW_HELL,2,False,True,True,
T5_2H_BOW_HELL@3,5,2H,BOW_HELL,3,False,True,True,
T5_2H_BOW_HELL@4,5,2H,BOW_HELL,4,False,True,True,
T6_2H_BOW_HELL,6,2H,BOW_HELL,0,False,True,True,
T6_2H_BOW_HELL@1,6,2H,BOW_HELL,1,False,True,True,
T6_2H_BOW_HELL@2,6,2H,BOW_HELL,2,False,True,True,
T6_2H_BOW_HELL@3,6,2H,BOW_HELL,3,False,True,True,
T6_2H_BOW_HELL@4,6,2H,BOW_HELL,4,False,True,True,
T7_2H_BOW_HELL,7,2H,BOW_HELL,0,False,True,True,
T7_2H_BOW_HELL@1,7,2H,BOW_HELL,1,False,True,True,
T7_2H_BOW_HELL@2,7,2H,BOW_HELL,2,False,True,True,
T7_2H_BOW_HELL@3,7,2H,BOW_HELL,3,False,True,True,
T7_2H_BOW_HELL@4,7,2H,BOW_HELL,4,False,True,True,
T8_2H_BOW_HELL,8,2H,BOW_HELL,0,False,True,True,
T8_2H_BOW_HELL@1,8,2H,BOW_HELL,1,False,True,True,
T8_2H_BOW_HELL@2,8,2H,BOW_HELL,2,False,True,True,
T8_2H_BOW_HELL@3,8,2H,BOW_HELL,3,False,True,True,
T8_2H_BOW_HELL@4,8,2H,BOW_HELL,4,False,True,True,
T4_2H_BOW_KEEPER,4,2H,BOW_KEEPER,0,False,True,True,
T4_2H_BOW_KEEPER@1,4,2H,BOW_KEEPER,1,False,True,True,
T4_2H_BOW_KEEPER@2,4,2H,BOW_KEEPER,2,False,True,True,
T4_2H_BOW_KEEPER@3,4,2H,BOW_KEEPER,3,False,True,True,
T4_2H_BOW_KEEPER@4,4,2H,BOW_KEEPER,4,False,True,True,
T5_2H_BOW_KEEPER,5,2H,BOW_KEEPER,0,False,True,True,
T5_2H_BOW_KEEPER@1,5,2H,BOW_KEEPER,1,False,True,True,
T5_2H_BOW_KEEPER@2,5,2H,BOW_KEEPER,2,False,True,True,
T5_2H_BOW_KEEPER@3,5,2H,BOW_KEEPER,3,False,True,True,
T5_2H_BOW_KEEPER@4,5,2H,BOW_KEEPER,4,False,True,True,
T6_2H_BOW_KEEPER,6,2H,BOW_KEEPER,0,False,True,True,
T6_2H_BOW_KEEPER@1,6,2H,BOW_KEEPER,1,False,True,True,
T6_2H_BOW_KEEPER@2,6,2H,BOW_KEEPER,2,False,True,True,
T6_2H_BOW_KEEPER@3,6,2H,BOW_KEEPER,3,False,True,True,
T6_2H_BOW_KEEPER@4,6,2H,BOW_KEEPER,4,False,True,True,
T7_2H_BOW_KEEPER,7,2H,BOW_KEEPER,0,False,True,True,
T7_2H_BOW_KEEPER@1,7,2H,BOW_KEEPER,1,False,True,True,
T7_2H_BOW_KEEPER@2,7,2H,BOW_KEEPER,2,False,True,True,
T7_2H_BOW_KEEPER@3,7,2H,BOW_KEEPER,3,False,True,True,
T7_2H_BOW_KEEPER@4,7,2H,BOW_KEEPER,4,False,True,True,
T8_2H_BOW_KEEPER,8,2H,BOW_KEEPER,0,False,True,True,
T8_2H_BOW_KEEPER@1,8,2H,BOW_KEEPER,1,False,True,True,
T8_2H_BOW_KEEPER@2,8,2H,BOW_KEEPER,2,False,True,True,
T8_2H_BOW_KEEPER@3,8,2H,BOW_KEEPER,3,False,True,True,
T8_2H_BOW_KEEPER@4,8,2H,BOW_KEEPER,4,False,True,True,
T4_2H_BOW_AVALON,4,2H,BOW_AVALON,0,False,True,True,
T4_2H_BOW_AVALON@1,4,2H,BOW_AVALON,1,False,True,True,
T4_2H_BOW_AVALON@2,4,2H,BOW_AVALON,2,False,True,True,
T4_2H_BOW_AVALON@3,4,2H,BOW_AVALON,3,False,True,True,
T4_2H_BOW_AVALON@4,4,2H,BOW_AVALON,4,False,True,True,
T5_2H_BOW_AVALON,5,2H,BOW_AVALON,0,False,True,True,
T5_2H_BOW_AVALON@1,5,2H,BOW_AVALON,1,False,True,True,
T5_2H_BOW_AVALON@2,5,2H,BOW_AVALON,2,False,True,True,
T5_2H_BOW_AVALON@3,5,2H,BOW_AVALON,3,False,True,True,
T5_2H_BOW_AVALON@4,5,2H,BOW_AVALON,4,False,True,True,
T6_2H_BOW_AVALON,6,2H,BOW_AVALON,0,False,True,True,
T6_2H_BOW_AVALON@1,6,2H,BOW_AVALON,1,False,True,True,
T6_2H_BOW_AVALON@2,6,2H,BOW_AVALON,2,False,True,True,
T6_2H_BOW_AVALON@3,6,2H,BOW_AVALON,3,False,True,True,
T6_2H_BOW_AVALON@4,6,2H,BOW_AVALON,4,False,True,True,
T7_2H_BOW_AVALON,7,2H,BOW_AVALON,0,False,True,True,
T7_2H_BOW_AVALON@1,7,2H,BOW_AVALON,1,False,True,True,
T7_2H_BOW_AVALON@2,7,2H,BOW_AVALON,2,False,True,True,
T7_2H_BOW_AVALON@3,7,2H,BOW_AVALON,3,False,True,True,
T7_2H_BOW_AVALON@4,7,2H,BOW_AVALON,4,False,True,True,
T8_2H_BOW_AVALON,8,2H,BOW_AVALON,0,False,True,True,
T8_2H_BOW_AVALON@1,8,2H,BOW_AVALON,1,False,True,True,
T8_2H_BOW_AVALON@2,8,2H,BOW_AVALON,2,False,True,True,
T8_2H_BOW_AVALON@3,8,2H,BOW_AVALON,3,False,True,True,
T8_2H_BOW_AVALON@4,8,2H,BOW_AVALON,4,False,True,True,
T4_2H_BOW_CRYSTAL,4,2H,BOW_CRYSTAL,0,False,True,True,
T4_2H_BOW_CRYSTAL@1,4,2H,BOW_CRYSTAL,1,False,True,True,
T4_2H_BOW_CRYSTAL@2,4,2H,BOW_CRYSTAL,2,False,True,True,
T4_2H_BOW_CRYSTAL@3,4,2H,BOW_CRYSTAL,3,False,True,True,
T4_2H_BOW_CRYSTAL@4,4,2H,BOW_CRYSTAL,4,False,True,True,
T5_2H_BOW_CRYSTAL,5,2H,BOW_CRYSTAL,0,False,True,True,
T5_2H_BOW_CRYSTAL@1,5,2H,BOW_CRYSTAL,1,False,True,True,
T5_2H_BOW_CRYSTAL@2,5,2H,BOW_CRYSTAL,2,False,True,True,
T5_2H_BOW_CRYSTAL@3,5,2H,BOW_CRYSTAL,3,False,True,True,
T5_2H_BOW_CRYSTAL@4,5,2H,BOW_CRYSTAL,4,False,True,True,
T6_2H_BOW_CRYSTAL,6,2H,BOW_CRYSTAL,0,False,True,True,
T6_2H_BOW_CRYSTAL@1,6,2H,BOW_CRYSTAL,1,False,True,True,
T6_2H_BOW_CRYSTAL@2,6,2H,BOW_CRYSTAL,2,False,True,True,
T6_2H_BOW_CRYSTAL@3,6,2H,BOW_CRYSTAL,3,False,True,True,
T6_2H_BOW_CRYSTAL@4,6,2H,BOW_CRYSTAL,4,False,True,True,
T7_2H_BOW_CRYSTAL,7,2H,BOW_CRYSTAL,0,False,True,True,
T7_2H_BOW_CRYSTAL@1,7,2H,BOW_CRYSTAL,1,False,True,True,
T7_2H_BOW_CRYSTAL@2,7,2H,BOW_CRYSTAL,2,False,True,True,
T7_2H_BOW_CRYSTAL@3,7,2H,BOW_CRYSTAL,3,False,True,True,
T7_2H_BOW_CRYSTAL@4,7,2H,BOW_CRYSTAL,4,False,True,True,
T8_2H_BOW_CRYSTAL,8,2H,BOW_CRYSTAL,0,False,True,True,
T8_2H_BOW_CRYSTAL@1,8,2H,BOW_CRYSTAL,1,False,True,True,
T8_2H_BOW_CRYSTAL@2,8,2H,BOW_CRYSTAL,2,False,True,True,
T8_2H_BOW_CRYSTAL@3,8,2H,BOW_CRYSTAL,3,False,True,True,
T8_2H_BOW_CRYSTAL@4,8,2H,BOW_CRYSTAL,4,False,True,True,
T4_2H_CROSSBOW,4,2H,CROSSBOW,0,False,True,False,
T4_2H_CROSSBOW@1,4,2H,CROSSBOW,1,False,True,False,
T4_2H_CROSSBOW@2,4,2H,CROSSBOW,2,False,True,False,
T4_2H_CROSSBOW@3,4,2H,CROSSBOW,3,False,True,False,
T4_2H_CROSSBOW@4,4,2H,CROSSBOW,4,False,True,False,
T5_2H_CROSSBOW,5,2H,CROSSBOW,0,False,True,False,
T5_2H_CROSSBOW@1,5,2H,CROSSBOW,1,False,True,False,
T5_2H_CROSSBOW@2,5,2H,CROSSBOW,2,False,True,False,
T5_2H_CROSSBOW@3,5,2H,CROSSBOW,3,False,True,False,
T5_2H_CROSSBOW@4,5,2H,CROSSBOW,4,False,True,False,
T6_2H_CROSSBOW,6,2H,CROSSBOW,0,False,True,False,
T6_2H_CROSSBOW@1,6,2H,CROSSBOW,1,False,True,False,
T6_2H_CROSSBOW@2,6,2H,CROSSBOW,2,False,True,False,
T6_2H_CROSSBOW@3,6,2H,CROSSBOW,3,False,True,False,
T6_2H_CROSSBOW@4,6,2H,CROSSBOW,4,False,True,False,
T7_2H_CROSSBOW,7,2H,CROSSBOW,0,False,True,False,
T7_2H_CROSSBOW@1,7,2H,CROSSBOW,1,False,True,False,
T7_2H_CROSSBOW@2,7,2H,CROSSBOW,2,False,True,False,
T7_2H_CROSSBOW@3,7,2H,CROSSBOW,3,False,True,False,
T7_2H_CROSSBOW@4,7,2H,CROSSBOW,4,False,True,False,
T8_2H_CROSSBOW,8,2H,CROSSBOW,0,False,True,False,
T8_2H_CROSSBOW@1,8,2H,CROSSBOW,1,False,True,False,
T8_2H_CROSSBOW@2,8,2H,CROSSBOW,2,False,True,False,
T8_2H_CROSSBOW@3,8,2H,CROSSBOW,3,False,True,False,
T8_2H_CROSSBOW@4,8,2H,CROSSBOW,4,False,True,False,
T4_2H_CROSSBOWLARGE,4,2H,CROSSBOWLARGE,0,False,True,False,
T4_2H_CROSSBOWLARGE@1,4,2H,CROSSBOWLARGE,1,False,True,False,
T4_2H_CROSSBOWLARGE@2,4,2H,CROSSBOWLARGE,2,False,True,False,
T4_2H_CROSSBOWLARGE@3,4,2H,CROSSBOWLARGE,3,False,True,False,
T4_2H_CROSSBOWLARGE@4,4,2H,CROSSBOWLARGE,4,False,True,False,
T5_2H_CROSSBOWLARGE,5,2H,CROSSBOWLARGE,0,False,True,False,
T5_2H_CROSSBOWLARGE@1,5,2H,CROSSBOWLARGE,1,False,True,False,
T5_2H_CROSSBOWLARGE@2,5,2H,CROSSBOWLARGE,2,False,True,False,
T5_2H_CROSSBOWLARGE@3,5,2H,CROSSBOWLARGE,3,False,True,False,
T5_2H_CROSSBOWLARGE@4,5,2H,CROSSBOWLARGE,4,False,True,False,
T6_2H_CROSSBOWLARGE,6,2H,CROSSBOWLARGE,0,False,True,False,
T6_2H_CROSSBOWLARGE@1,6,2H,CROSSBOWLARGE,1,False,True,False,
T6_2H_CROSSBOWLARGE@2,6,2H,CROSSBOWLARGE,2,False,True,False,
T6_2H_CROSSBOWLARGE@3,6,2H,CROSSBOWLARGE,3,False,True,False,
T6_2H_CROSSBOWLARGE@4,6,2H,CROSSBOWLARGE,4,False,True,False,
T7_2H_CROSSBOWLARGE,7,2H,CROSSBOWLARGE,0,False,True,False,
T7_2H_CROSSBOWLARGE@1,7,2H,CROSSBOWLARGE,1,False,True,False,
T7_2H_CROSSBOWLARGE@2,7,2H,CROSSBOWLARGE,2,False,True,False,
T7_2H_CROSSBOWLARGE@3,7,2H,CROSSBOWLARGE,3,False,True,False,
T7_2H_CROSSBOWLARGE@4,7,2H,CROSSBOWLARGE,4,False,True,False,
T8_2H_CROSSBOWLARGE,8,2H,CROSSBOWLARGE,0,False,True,False,
T8_2H_CROSSBOWLARGE@1,8,2H,CROSSBOWLARGE,1,False,True,False,
T8_2H_CROSSBOWLARGE@2,8,2H,CROSSBOWLARGE,2,False,True,False,
T8_2H_CROSSBOWLARGE@3,8,2H,CROSSBOWLARGE,3,False,True,False,
T8_2H_CROSSBOWLARGE@4,8,2H,CROSSBOWLARGE,4,False,True,False,
T4_MAIN_1HCROSSBOW,4,MAIN,1HCROSSBOW,0,False,True,False,
T4_MAIN_1HCROSSBOW@1,4,MAIN,1HCROSSBOW,1,False,True,False,
T4_MAIN_1HCROSSBOW@2,4,MAIN,1HCROSSBOW,2,False,True,False,
T4_MAIN_1HCROSSBOW@3,4,MAIN,1HCROSSBOW,3,False,True,False,
T4_MAIN_1HCROSSBOW@4,4,MAIN,1HCROSSBOW,4,False,True,False,
T5_MAIN_1HCROSSBOW,5,MAIN,1HCROSSBOW,0,False,True,False,
T5_MAIN_1HCROSSBOW@1,5,MAIN,1HCROSSBOW,1,False,True,False,
T5_MAIN_1HCROSSBOW@2,5,MAIN,1HCROSSBOW,2,False,True,False,
T5_MAIN_1HCROSSBOW@3,5,MAIN,1HCROSSBOW,3,False,True,False,
T5_MAIN_1HCROSSBOW@4,5,MAIN,1HCROSSBOW,4,False,True,False,
T6_MAIN_1HCROSSBOW,6,MAIN,1HCROSSBOW,0,False,True,False,
T6_MAIN_1HCROSSBOW@1,6,MAIN,1HCROSSBOW,1,False,True,False,
T6_MAIN_1HCROSSBOW@2,6,MAIN,1HCROSSBOW,2,False,True,False,
T6_MAIN_1HCROSSBOW@3,6,MAIN,1HCROSSBOW,3,False,True,False,
T6_MAIN_1HCROSSBOW@4,6,MAIN,1HCROSSBOW,4,False,True,False,
T7_MAIN_1HCROSSBOW,7,MAIN,1HCROSSBOW,0,False,True,False,
T7_MAIN_1HCROSSBOW@1,7,MAIN,1HCROSSBOW,1,False,True,False,
T7_MAIN_1HCROSSBOW@2,7,MAIN,1HCROSSBOW,2,False,True,False,
T7_MAIN_1HCROSSBOW@3,7,MAIN,1HCROSSBOW,3,False,True,False,
T7_MAIN_1HCROSSBOW@4,7,MAIN,1HCROSSBOW,4,False,True,False,
T8_MAIN_1HCROSSBOW,8,MAIN,1HCROSSBOW,0,False,True,False,
T8_MAIN_1HCROSSBOW@1,8,MAIN,1HCROSSBOW,1,False,True,False,
T8_MAIN_1HCROSSBOW@2,8,MAIN,1HCROSSBOW,2,False,True,False,
T8_MAIN_1HCROSSBOW@3,8,MAIN,1HCROSSBOW,3,False,True,False,
T8_MAIN_1HCROSSBOW@4,8,MAIN,1HCROSSBOW,4,False,True,False,
T4_2H_REPEATINGCROSSBOW_UNDEAD,4,2H,REPEATINGCROSSBOW_UNDEAD,0,False,True,True,
T4_2H_REPEATINGCROSSBOW_UNDEAD@1,4,2H,REPEATINGCROSSBOW_UNDEAD,1,False,True,True,
T4_2H_REPEATINGCROSSBOW_UNDEAD@2,4,2H,REPEATINGCROSSBOW_UNDEAD,2,False,True,True,
T4_2H_REPEATINGCROSSBOW_UNDEAD@3,4,2H,REPEATINGCROSSBOW_UNDEAD,3,False,True,True,
T4_2H_REPEATINGCROSSBOW_UNDEAD@4,4,2H,REPEATINGCROSSBOW_UNDEAD,4,False,True,True,
T5_2H_REPEATINGCROSSBOW_UNDEAD,5,2H,REPEATINGCROSSBOW_UNDEAD,0,False,True,True,
T5_2H_REPEATINGCROSSBOW_UNDEAD@1,5,2H,REPEATINGCROSSBOW_UNDEAD,1,False,True,True,
T5_2H_REPEATINGCROSSBOW_UNDEAD@2,5,2H,REPEATINGCROSSBOW_UNDEAD,2,False,True,True,
T5_2H_REPEATINGCROSSBOW_UNDEAD@3,5,2H,REPEATINGCROSSBOW_UNDEAD,3,False,True,True,
T5_2H_REPEATINGCROSSBOW_UNDEAD@4,5,2H,REPEATINGCROSSBOW_UNDEAD,4,False,True,True,
T6_2H_REPEATINGCROSSBOW_UNDEAD,6,2H,REPEATINGCROSSBOW_UNDEAD,0,False,True,True,
T6_2H_REPEATINGCROSSBOW_UNDEAD@1,6,2H,REPEATINGCROSSBOW_UNDEAD,1,False,True,True,
T6_2H_REPEATINGCROSSBOW_UNDEAD@2,6,2H,REPEATINGCROSSBOW_UNDEAD,2,False,True,True,
T6_2H_REPEATINGCROSSBOW_UNDEAD@3,6,2H,REPEATINGCROSSBOW_UNDEAD,3,False,True,True,
T6_2H_REPEATINGCROSSBOW_UNDEAD@4,6,2H,REPEATINGCROSSBOW_UNDEAD,4,False,True,True,
T7_2H_REPEATINGCROSSBOW_UNDEAD,7,2H,REPEATINGCROSSBOW_UNDEAD,0,False,True,True,
T7_2H_REPEATINGCROSSBOW_UNDEAD@1,7,2H,REPEATINGCROSSBOW_UNDEAD,1,False,True,True,
T7_2H_REPEATINGCROSSBOW_UNDEAD@2,7,2H,REPEATINGCROSSBOW_UNDEAD,2,False,True,True,
T7_2H_REPEATINGCROSSBOW_UNDEAD@3,7,2H,REPEATINGCROSSBOW_UNDEAD,3,False,True,True,
T7_2H_REPEATINGCROSSBOW_UNDEAD@4,7,2H,REPEATINGCROSSBOW_UNDEAD,4,False,True,True,
T8_2H_REPEATINGCROSSBOW_UNDEAD,8,2H,REPEATINGCROSSBOW_UNDEAD,0,False,True,True,
T8_2H_REPEATINGCROSSBOW_UNDEAD@1,8,2H,REPEATINGCROSSBOW_UNDEAD,1,False,True,True,
T8_2H_REPEATINGCROSSBOW_UNDEAD@2,8,2H,REPEATINGCROSSBOW_UNDEAD,2,False,True,True,
T8_2H_REPEATINGCROSSBOW_UNDEAD@3,8,2H,REPEATINGCROSSBOW_UNDEAD,3,False,True,True,
T8_2H_REPEATINGCROSSBOW_UNDEAD@4,8,2H,REPEATINGCROSSBOW_UNDEAD,4,False,True,True,
T4_2H_DUALCROSSBOW_HELL,4,2H,DUALCROSSBOW_HELL,0,False,True,True,
T4_2H_DUALCROSSBOW_HELL@1,4,2H,DUALCROSSBOW_HELL,1,False,True,True,
T4_2H_DUALCROSSBOW_HELL@2,4,2H,DUALCROSSBOW_HELL,2,False,True,True,
T4_2H_DUALCROSSBOW_HELL@3,4,2H,DUALCROSSBOW_HELL,3,False,True,True,
T4_2H_DUALCROSSBOW_HELL@4,4,2H,DUALCROSSBOW_HELL,4,False,True,True,
T5_2H_DUALCROSSBOW_HELL,5,2H,DUALCROSSBOW_HELL,0,False,True,True,
T5_2H_DUALCROSSBOW_HELL@1,5,2H,DUALCROSSBOW_HELL,1,False,True,True,
T5_2H_DUALCROSSBOW_HELL@2,5,2H,DUALCROSSBOW_HELL,2,False,True,True,
T5_2H_DUALCROSSBOW_HELL@3,5,2H,DUALCROSSBOW_HELL,3,False,True,True,
T5_2H_DUALCROSSBOW_HELL@4,5,2H,DUALCROSSBOW_HELL,4,False,True,True,
T6_2H_DUALCROSSBOW_HELL,6,2H,DUALCROSSBOW_HELL,0,False,True,True,
T6_2H_DUALCROSSBOW_HELL@1,6,2H,DUALCROSSBOW_HELL,1,False,True,True,
T6_2H_DUALCROSSBOW_HELL@2,6,2H,DUALCROSSBOW_HELL,2,False,True,True,
T6_2H_DUALCROSSBOW_HELL@3,6,2H,DUALCROSSBOW_HELL,3,False,True,True,
T6_2H_DUALCROSSBOW_HELL@4,6,2H,DUALCROSSBOW_HELL,4,False,True,True,
T7_2H_DUALCROSSBOW_HELL,7,2H,DUALCROSSBOW_HELL,0,False,True,True,
T7_2H_DUALCROSSBOW_HELL@1,7,2H,DUALCROSSBOW_HELL,1,False,True,True,
T7_2H_DUALCROSSBOW_HELL@2,7,2H,DUALCROSSBOW_HELL,2,False,True,True,
T7_2H_DUALCROSSBOW_HELL@3,7,2H,DUALCROSSBOW_HELL,3,False,True,True,
T7_2H_DUALCROSSBOW_HELL@4,7,2H,DUALCROSSBOW_HELL,4,False,True,True,
T8_2H_DUALCROSSBOW_HELL,8,2H,DUALCROSSBOW_HELL,0,False,True,True,
T8_2H_DUALCROSSBOW_HELL@1,8,2H,DUALCROSSBOW_HELL,1,False,True,True,
T8_2H_DUALCROSSBOW_HELL@2,8,2H,DUALCROSSBOW_HELL,2,False,True,True,
T8_2H_DUALCROSSBOW_HELL@3,8,2H,DUALCROSSBOW_HELL,3,False,True,True,
T8_2H_DUALCROSSBOW_HELL@4,8,2H,DUALCROSSBOW_HELL,4,False,True,True,
T4_2H_CROSSBOWLARGE_MORGANA,4,2H,CROSSBOWLARGE_MORGANA,0,False,True,True,
T4_2H_CROSSBOWLARGE_MORGANA@1,4,2H,CROSSBOWLARGE_MORGANA,1,False,True,True,
T4_2H_CROSSBOWLARGE_MORGANA@2,4,2H,CROSSBOWLARGE_MORGANA,2,False,True,True,
T4_2H_CROSSBOWLARGE_MORGANA@3,4,2H,CROSSBOWLARGE_MORGANA,3,False,True,True,
